player_id	last_name	first_name	team	position	total_games	total_score	average_score	price	breakeven	projected_score	projected_price	projected_price_change	active	
324	Pompey	Adam	NZL	CTW	4	186	43.6667	395000	39	25	383900	-11100	True	
325	Stowers-Smith	Tanner	NZL	FRF	0	0	0	198800	20	20	198800	0	True	
326	Tuaupiki	Taine	NZL	CTW	4	185	51.6667	472800	80	55	452700	-20100	True	
327	Tuivasa-Sheck	Roger	NZL	CTW	3	173	57.6667	553100	70	52	538100	-15000	True	
328	Vaimauga	Demitric	NZL	2RF	4	95	26.3333	227100	9	21	236900	9800	True	
329	Walker	Dylan	PAR	2RF	4	123	29	397800	56	33	379400	-18400	True	
330	Watene-Zelezniak	Dallin	NZL	CTW	0	0	0	537100	55	74	537100	0	True	
331	Addo-Carr	Josh	PAR	CTW	3	152	50.6667	530200	59	52	524200	-6000	True	
332	Brown	Dylan	PAR	5/8	5	317	70	612300	40	63	631300	19000	True	
333	Cartwright	Bryce	PAR	2RF	0	0	0	560900	58	49	560900	0	True	
334	Doorey	Matthew	PAR	2RF	3	84	28	241700	9	23	252800	11100	True	
335	Dunster	Haze	PAR	CTW	0	0	0	214000	22	23	214000	0	True	
336	Greig	Wiremu	PAR	FRF	0	0	0	232600	24	21	232600	0	True	
337	Guymer	Charlie	PAR	2RF	3	72	24	232900	25	30	237200	4300	True	
338	Hands	Brendan	PAR	HOK	2	23	11.5	349300	85	39	312200	-37100	True	
339	Hawkins	Dean	PAR	HFB	3	69	23	305500	53	26	283400	-22100	True	
340	Hopgood	J'maine	PAR	2RF	5	268	55.6667	586300	81	55	565400	-20900	True	
341	Iongi	Isaiah	PAR	FLB	5	293	66.3333	399400	-19	59	462900	63500	True	
342	Lane	Shaun	PAR	2RF	4	166	45.6667	467900	46	40	462900	-5000	True	
343	Lomax	Zac	PAR	CTW	5	335	69.6667	724600	103	65	693500	-31100	True	
344	Lussick	Joey	PAR	HOK	2	64	32	344700	42	24	329800	-14900	True	
345	Mataele	Toni	PAR	2RF	0	0	0	198800	20	20	198800	0	True	
346	Matterson	Ryan	PAR	2RF	0	0	0	509600	52	63	509600	0	True	
347	Moretti	Luca	PAR	2RF	1	17	17	337300	53	35	337300	0	True	
348	Moses	Mitchell	PAR	HFB	0	0	0	628900	65	65	628900	0	True	
349	Ofahengaue	Joe	PAR	2RF	5	179	41.3333	413200	34	31	410500	-2700	True	
350	Papalii	Joash	PAR	FLB	0	0	0	198800	20	20	198800	0	True	
351	Paulo	Junior	PAR	FRF	5	273	66.3333	527900	20	49	551800	23900	True	
352	Penisini	Richard	PAR	CTW	0	0	0	198800	20	20	198800	0	True	
353	Penisini	Will	PAR	CTW	5	287	47.6667	559000	97	51	521300	-37700	True	
354	Pryke	Saxon	PAR	2RF	0	0	0	198800	20	20	198800	0	True	
355	Russell	Sean	PAR	CTW	4	133	38.3333	355700	46	31	343800	-11900	True	
356	Samrani	Jordan	PAR	CTW	2	93	46.5	198800	-32	31	250000	51200	True	
357	Simonsson	Bailey	PAR	CTW	0	0	0	447400	46	86	447400	0	True	
358	Tago	Jake	PAR	CTW	1	29	29	281900	29	32	281900	0	True	
359	Tuilagi	Kelma	PAR	2RF	1	27	27	433800	63	47	433800	0	True	
360	Tuivaiti	Sam	PAR	FRF	5	104	22	204800	15	21	209600	4800	True	
361	Williams	Jack	PAR	2RF	3	157	52.3333	467300	30	52	485200	17900	True	
362	Alamoti	Paul	PTH	CTW	5	343	64.6667	656900	110	65	619900	-37000	True	
363	Cleary	Nathan	PTH	HFB	4	244	58.6667	688100	116	65	646500	-41600	True	
364	Cole	Jack	PTH	5/8	5	258	56	503800	29	52	522400	18600	True	
365	Edwards	Dylan	PTH	FLB	2	125	62.5	839000	134	62	780700	-58300	True	
366	Eisenhuth	Matthew	PTH	2RF	3	76	25.3333	288200	38	38	288400	200	True	
367	Fale	David	PTH	CTW	0	0	0	198800	20	20	198800	0	True	
368	Garner	Luke	PTH	2RF	5	213	42	429400	28	43	441400	12000	True	
369	Geyer	Mavrik	PTH	2RF	0	0	0	237600	24	32	237600	0	True	
370	Hassett	Harrison	PTH	2RF	0	0	0	198800	20	20	198800	0	True	
371	Henry	Liam	PTH	FRF	4	159	37.6667	416400	51	44	410400	-6000	True	
372	Kenny	Mitchell	PTH	HOK	5	168	33.3333	382000	48	38	374100	-7900	True	
373	Kepaoa	Asu	PTH	2RF	0	0	0	370000	38	76	370000	0	True	
374	Laurie	Daine	PTH	FLB	4	218	43.3333	486500	42	91	526500	40000	True	
375	Leota	Moses	PTH	FRF	5	203	42	393100	32	57	413300	20200	True	
376	Luke	Soni	PTH	HOK	0	0	0	303500	31	36	303500	0	True	
377	Martin	Liam	PTH	2RF	5	247	53.3333	463400	27	49	481500	18100	True	
378	McLean	Casey	PTH	CTW	4	210	68.6667	501600	21	47	523200	21600	True	
379	McLean	Jesse	PTH	CTW	0	0	0	234900	24	38	234900	0	True	
380	Papali'i	Isaiah	PTH	2RF	4	179	45.3333	514700	51	49	513400	-1300	True	
381	Patea	Luron	PTH	FRF	1	19	19	232600	29	25	232600	0	True	
382	Price	Riley	PTH	2RF	0	0	0	214000	22	21	214000	0	True	
383	Riki	Preston	PTH	2RF	0	0	0	232600	24	25	232600	0	True	
384	Sagaga	John	PTH	FRF	0	0	0	198800	20	20	198800	0	True	
385	Schneider	Brad	PTH	HFB	2	74	37	532700	90	38	490200	-42500	True	
386	Scott	Billy	PTH	HOK	0	0	0	198800	20	20	198800	0	True	
387	Smith	Lindsay	PTH	FRF	5	329	69.3333	597300	52	61	604600	7300	True	
388	Sommerton	Luke	PTH	HOK	0	0	0	294700	30	45	294700	0	True	
389	Sorensen	Scott	PTH	2RF	4	134	31.3333	427300	90	32	380300	-47000	True	
390	Tago	Izack	PTH	CTW	5	192	35	407300	57	46	398800	-8500	True	
391	Talagi	Blaize	PTH	CTW	1	63	63	562600	53	38	562600	0	True	
392	To'o	Brian	PTH	CTW	3	206	68.6667	682700	38	67	706000	23300	True	
393	Toelau	Trent	PTH	5/8	1	15	15	232600	33	14	232600	0	True	
394	Yeo	Isaah	PTH	2RF	5	332	67	648700	55	66	657700	9000	True	
395	Atkinson	Daniel	SHA	5/8	5	100	23	294200	44	18	273300	-20900	True	
396	Berrell	Jayden	SHA	HOK	0	0	0	232600	24	14	232600	0	True	
397	Brailey	Blayke	SHA	HOK	5	252	42.3333	483300	60	43	469600	-13700	True	
398	Burns	Billy	SHA	2RF	1	44	44	337100	26	29	337100	0	True	
399	Colquhoun	Jesse	SHA	2RF	0	0	0	232600	24	31	232600	0	True	
400	Coutts	Dylan	SHA	2RF	0	0	0	198800	20	20	198800	0	True	
401	Dykes	Kade	SHA	FLB	0	0	0	198800	20	28	198800	0	True	
402	Fonua-Blake	Addin	SHA	FRF	5	350	70.6667	671700	56	71	684000	12300	True	
403	Gabrael	Michael	SHA	CTW	0	0	0	198800	20	20	198800	0	True	
404	Hamlin-Uele	Braden	SHA	FRF	3	79	26.3333	291200	44	23	274300	-16900	True	
405	Hau Tapuha	Tuku	SHA	FRF	4	98	24.3333	235100	25	23	233100	-2000	True	
406	Hazelton	Thomas	SHA	FRF	2	72	36	516600	87	45	482200	-34400	True	
407	Hiroti	Mawene	SHA	CTW	1	77	77	288800	-18	51	288800	0	True	
408	Hynes	Nicholas	SHA	HFB	5	359	74.3333	762800	127	74	719600	-43200	True	
409	Iro	Kayal	SHA	CTW	4	322	85.6667	725700	78	76	724400	-1300	True	
410	Ison	Liam	SHA	FLB	0	0	0	293700	30	42	293700	0	True	
411	Katoa	Sione	SHA	CTW	0	0	0	559800	57	48	559800	0	True	
412	Kaufusi	Oregon	SHA	FRF	5	179	39	384300	45	32	373400	-10900	True	
413	Kennedy	William	SHA	FLB	5	257	43.3333	494900	87	58	470900	-24000	True	
414	McInnes	Cameron	SHA	2RF	5	299	62.3333	584700	45	59	596000	11300	True	
415	Mulitalo	Ronaldo	SHA	CTW	5	304	66.3333	677600	119	63	632100	-45500	True	
416	Nikora	Briton	SHA	2RF	5	314	62.3333	620100	62	67	624100	4000	True	
417	Pollard	Riley	SHA	HFB	0	0	0	198800	20	20	198800	0	True	
418	Puru	Hohepa	SHA	2RF	0	0	0	214000	22	24	214000	0	True	
419	Puru	Niwhai	SHA	5/8	0	0	0	198800	20	20	198800	0	True	
420	Ramien	Jesse	SHA	CTW	5	282	45.3333	550500	74	53	533700	-16800	True	
421	Rudolf	Toby	SHA	FRF	2	53	26.5	429100	79	35	393100	-36000	True	
422	Stonestreet	Sam	SHA	CTW	5	252	33.3333	480900	66	50	467800	-13100	True	
423	Talakai	Siosifa	SHA	2RF	4	83	17.3333	344700	76	33	309500	-35200	True	
424	Trindall	Braydon	SHA	HFB	5	238	43	530600	131	33	450400	-80200	True	
425	Vea'ila	Chris	SHA	CTW	0	0	0	198800	20	20	198800	0	True	
426	Wilton	Teig	SHA	2RF	4	235	60.3333	564900	70	70	564800	-100	True	
427	Ackers	Corey	STG	2RF	0	0	0	198800	20	20	198800	0	True	
428	Allan	Corey	STG	CTW	0	0	0	232600	24	34	232600	0	True	
429	Cook	Damien	STG	HOK	4	172	43.3333	560800	84	47	530800	-30000	True	
430	Couchman	Ryan	STG	2RF	1	0	0	265800	55	36	265800	0	True	
431	Couchman	Toby	STG	2RF	4	250	60.3333	525800	42	65	544600	18800	True	
432	de Belin	Jack	STG	2RF	4	181	47	506700	68	46	488600	-18100	True	
433	Egan	Dylan	STG	2RF	2	99	49.5	198800	-38	32	255700	56900	True	
434	Faitala-Mariner	Raymond	STG	2RF	2	40	20	416500	88	30	369000	-47500	True	
435	Feagai	Mathew	STG	CTW	1	17	17	414400	69	36	414400	0	True	
436	Fifita	Viliami	STG	2RF	0	0	0	232600	24	16	232600	0	True	
437	Finau	Sione	STG	CTW	0	0	0	279000	29	35	279000	0	True	
438	Flanagan	Kyle	STG	5/8	4	169	44.6667	420300	68	37	395500	-24800	True	
439	Gutherson	Clint	STG	FLB	4	436	107.667	828500	78	101	847000	18500	True	
440	Halangahu	Jacob	STG	2RF	0	0	0	198800	20	20	198800	0	True	
441	Holmes	Valentine	STG	CTW	4	258	62.6667	703400	69	62	697900	-5500	True	
442	Ilias	Lachlan	STG	HFB	4	106	23	302900	56	29	280600	-22300	True	
443	Lawrie	Blake	STG	FRF	2	39	19.5	369500	75	25	328900	-40600	True	
444	Leilua	Luciano	STG	2RF	4	145	35	464000	79	37	429800	-34200	True	
445	Liddle	Jacob	STG	HOK	4	183	38	539400	72	67	535200	-4200	True	
446	Molo	Francis	DOL	FRF	0	0	0	386900	40	42	386900	0	True	
447	Molo	Michael	STG	FRF	0	0	0	291700	30	41	291700	0	True	
448	Pasifiki Tonga	Loko	STG	FRF	0	0	0	198800	20	20	198800	0	True	
449	Ramsey	Cody	STG	CTW	0	0	0	214000	22	44	214000	0	True	
450	Ravalawa	Mikaele	STH	CTW	3	82	27.3333	391300	68	28	359100	-32200	True	
451	Sele	Hame	STG	FRF	0	0	0	352400	36	41	352400	0	True	
452	Sloan	Tyrell	STG	FLB	3	142	47.3333	522200	118	62	476600	-45600	True	
453	Stewart	Hamish	STG	FRF	4	149	35.6667	268200	22	35	279100	10900	True	
454	Su'A	Jaydn	STG	2RF	4	224	61.6667	620600	85	63	602500	-18100	True	
455	Suli	Moses	STG	CTW	4	139	31.3333	402800	56	41	390500	-12300	True	
456	Tuipulotu	Christian	STG	CTW	4	334	68.6667	635400	89	87	633900	-1500	True	
457	Aitken	Euan	STH	2RF	0	0	0	587300	60	55	587300	0	True	
458	Arrow	Jai	STH	2RF	5	232	47.3333	464500	42	45	466900	2400	True	
459	Burns	Gerome	STH	5/8	0	0	0	198800	20	20	198800	0	True	
460	Dodd	Lewis	STH	HFB	0	0	0	336000	35	34	336000	0	True	
461	Duncan	Tallis	STH	2RF	5	182	38	380900	49	39	372500	-8400	True	
462	Fletcher	Thomas	STH	2RF	0	0	0	198800	20	20	198800	0	True	
463	Graham	Campbell	STH	CTW	3	124	41.3333	477900	67	36	452500	-25400	True	
464	Gray	Jye	STH	FLB	5	319	54.3333	548200	32	64	574300	26100	True	
465	Havili	Siliva	STH	HOK	5	140	28	289400	30	32	290900	1500	True	
466	Host	Jacob	STH	2RF	0	0	0	351700	36	30	351700	0	True	
467	Hubner	Lachlan	STH	2RF	3	161	53.6667	305400	-22	41	356600	51200	True	
468	Humphreys	Jamie	STH	HFB	5	238	38.6667	424600	94	48	387300	-37300	True	
469	Johnston	Alex	STH	CTW	1	59	59	433700	31	50	433700	0	True	
470	Keppie	Sean	STH	FRF	5	250	41.3333	424000	40	47	430000	6000	True	
471	Koloamatangi	Keaon	STH	2RF	5	286	62.6667	580900	40	57	594800	13900	True	
472	Le Blanc	Liam	STH	FRF	2	81	40.5	232600	-9	26	261300	28700	True	
473	Lovett	Ben	STH	2RF	0	0	0	214000	22	22	214000	0	True	
474	Mamouzelos	Peter	STH	HOK	5	284	51	460600	39	61	478500	17900	True	
475	McCarthy	Max	STH	2RF	0	0	0	198800	20	20	198800	0	True	
476	Mellars	Haizyn	STH	CTW	0	0	0	198800	20	20	198800	0	True	
477	Mitchell	Latrell	STH	FLB	1	51	51	866800	127	99	866800	0	True	
478	Mitchell	Shaquai	STH	FRF	0	0	0	270200	28	29	270200	0	True	
479	Moale	Davvy	STH	FRF	5	202	46.3333	405100	17	34	419100	14000	True	
480	Munro	Tyrone	STH	CTW	1	64	64	397500	17	44	397500	0	True	
481	Murray	Cameron	STH	2RF	0	0	0	610400	63	72	610400	0	True	
482	Myers	Fletcher	STH	CTW	1	19	19	322600	47	41	322600	0	True	
483	Schuster	Josh	STH	2RF	0	0	0	265100	27	34	265100	0	True	
484	Tass	Isaiah	STH	CTW	5	202	36.3333	330400	13	32	346000	15600	True	
485	Tatola	Tevita	STH	FRF	5	186	45	345600	0	38	376200	30600	True	
486	Taua	Nazareth	STH	2RF	0	0	0	198800	20	20	198800	0	True	
487	Walker	Cody	STH	5/8	5	151	25	417100	93	30	366200	-50900	True	
488	Wighton	Jack	STH	5/8	4	157	36	438900	58	34	419100	-19800	True	
489	Butcher	Egan	SYD	2RF	0	0	0	310800	32	26	310800	0	True	
490	Butcher	Nat	SYD	2RF	2	106	53	553100	64	50	541400	-11700	True	
491	Collins	Lindsay	SYD	FRF	3	101	33.6667	399100	52	40	389400	-9700	True	
492	Crichton	Angus	SYD	2RF	5	333	70	699400	68	83	712000	12600	True	
493	Elliott	Jake	SYD	HFB	0	0	0	198800	20	20	198800	0	True	
494	Leniu	Spencer	SYD	FRF	3	126	42	397600	51	50	397200	-400	True	
495	Moriarty	Tyler	SYD	HOK	0	0	0	198800	20	20	198800	0	True	
496	Nawaqanitawase	Mark	SYD	CTW	4	260	67.6667	525000	45	63	539900	14900	True	
497	Pauga	Junior	SYD	CTW	0	0	0	604500	62	62	604500	0	True	
498	Radley	Victor	SYD	2RF	3	128	42.6667	510100	43	40	507500	-2600	True	
499	Roberts	Ethan	SYD	FRF	0	0	0	198800	20	20	198800	0	True	
500	Rodwell	Toby	SYD	HFB	0	0	0	198800	20	20	198800	0	True	
501	Smith	Billy	SYD	CTW	1	76	76	317200	-10	57	317200	0	True	
502	Smith	Brandon	SYD	HOK	0	0	0	400900	41	35	400900	0	True	
503	Smith	Sandon	SYD	HFB	5	268	47.3333	374800	-7	48	419200	44400	True	
504	Steep	Blake	SYD	2RF	5	170	31.3333	285500	28	34	290400	4900	True	
505	Tedesco	James	SYD	FLB	5	404	80.6667	840700	75	71	837400	-3300	True	
506	Toia	Robert	SYD	CTW	5	249	38.6667	319500	8	61	362300	42800	True	
507	Townsend	Chad	SYD	HFB	5	175	36.6667	391900	67	32	363600	-28300	True	
508	Tupou	Daniel	SYD	CTW	5	289	48.3333	639200	120	54	585500	-53700	True	
509	Va'a	De La Salle	SYD	FRF	0	0	0	232600	24	25	232600	0	True	
510	Va'a	Xavier	SYD	FRF	0	0	0	198800	20	20	198800	0	True	
511	Walker	Sam	SYD	HFB	0	0	0	640000	66	70	640000	0	True	
512	Watson	Connor	SYD	2RF	4	243	62.6667	593200	98	71	571400	-21800	True	
513	Whyte	Naufahu	SYD	2RF	5	318	73	550800	38	61	569700	18900	True	
514	Wong	Siua	SYD	2RF	5	337	78.3333	508900	-24	61	578300	69400	True	
515	Young	Dominic	SYD	CTW	5	278	54.6667	593100	57	60	595800	2700	True	
516	Bird	Jack	WST	CTW	5	154	30	329600	39	27	320200	-9400	True	
517	Bula	Jahream	WST	FLB	4	259	55.3333	577300	71	64	571700	-5600	True	
518	Craig	Will	WST	CTW	0	0	0	198800	20	20	198800	0	True	
519	Da Silva	Tallyn	WST	HOK	5	117	26	307400	72	18	263600	-43800	True	
520	Doueihi	Adam	WST	5/8	4	197	52	464400	62	50	454600	-9800	True	
521	Fa'agutu	Chris	WST	FRF	0	0	0	198800	20	20	198800	0	True	
522	Faataape	Solomona	WST	CTW	2	61	30.5	355300	48	36	345100	-10200	True	
523	Fainu	Latu	WST	5/8	2	57	28.5	248000	19	37	262300	14300	True	
524	Fainu	Samuela	WST	2RF	4	164	40.3333	472600	86	45	439500	-33100	True	
525	Feledy	Josh	WST	CTW	0	0	0	267200	27	37	267200	0	True	
526	Galvin	Lachlan	WST	5/8	5	318	55.3333	615100	74	67	609800	-5300	True	
527	Hunt	Royce	WST	FRF	5	94	16	212000	39	18	198500	-13500	True	
528	Klemmer	David	STG	FRF	2	48	24	366600	65	39	345400	-21200	True	
529	Koroisau	Apisai	WST	HOK	4	204	57.3333	595700	108	45	544800	-50900	True	
530	Laulilii	Kit	WST	2RF	0	0	0	232600	24	23	232600	0	True	
531	Laulilii	Luke	WST	FLB	1	42	42	297600	20	37	297600	0	True	
532	Lobb	Alexander	WST	CTW	0	0	0	232600	24	16	232600	0	True	
533	Luai	Jarome	WST	5/8	4	112	19.3333	428900	93	35	381500	-47400	True	
534	Makasini	Heamasi	WST	CTW	0	0	0	198800	20	20	198800	0	True	
535	Mason	Heath	WST	FLB	1	30	30	276900	27	45	276900	0	True	
536	Matamua	Justin	WST	2RF	0	0	0	278100	29	30	278100	0	True	
537	May	Terrell	WST	FRF	5	399	78	702400	55	75	718300	15900	True	
538	Miller	Jordan	WST	FRF	0	0	0	232600	24	18	232600	0	True	
539	Naden	Brent	WST	CTW	0	0	0	338300	35	23	338300	0	True	
540	*** Olam	Justin	WST	CTW	0	0	0	430000	44	59	430000	0	False	
541	Pole	Fonua	WST	2RF	5	267	63.3333	518300	22	38	531600	13300	True	
542	Porter	Reuben	WST	2RF	0	0	0	443000	46	49	443000	0	True	
543	Rahme	Jaxson	WST	2RF	0	0	0	198800	20	20	198800	0	True	
544	Saukuru	Solomone	WST	CTW	0	0	0	198800	20	20	198800	0	True	
545	Seyfarth	Alex	WST	2RF	5	276	63.6667	533400	46	52	538000	4600	True	
546	Skelton	Jeral	WST	CTW	3	166	55.3333	507100	52	62	515000	7900	True	
547	Staines	Charlie	WST	CTW	0	0	0	407100	42	29	407100	0	True	
548	Sukkar	Tony	WST	2RF	1	40	40	232600	8	22	232600	0	True	
549	Sullivan	Jayden	STH	5/8	5	102	28	304700	25	16	297500	-7200	True	
550	To'a	Starford	WST	CTW	4	266	63.3333	421300	-29	53	488200	66900	True	
551	Tumeth	Brandon	WST	2RF	0	0	0	214000	22	20	214000	0	True	
552	Turuva	Sunia	WST	CTW	5	303	52.3333	613300	111	49	562800	-50500	True	
553	Twal	Alex	WST	FRF	5	260	50.3333	471100	54	46	464500	-6600	True	
554	Eisenhuth	Tom	STG	2RF	0	0	0	516000	53	53	516000	0	True	
555	Lawson	Nathan	STG	CTW	0	0	0	198800	20	20	198800	0	True	
556	Ieremia	Dean	MEL	CTW	0	0	0	219900	23	22	219900	0	True	
557	Murdoch-Masila	Ben	STG	2RF	0	0	0	225900	23	23	225900	0	True	
558	Waddell	Corey	MNL	2RF	5	130	36.3333	327800	15	26	336700	8900	True	
559	Dias	Austin	PTH	FRF	0	0	0	198800	20	20	198800	0	True	
560	Stuart	Jed	CBR	CTW	0	0	0	198800	20	20	198800	0	True	
561	Ieremia-Toeava	Eddie	NZL	2RF	0	0	0	198800	20	20	198800	0	True	
562	*** Healey	Samuel	NZL	HOK	0	0	0	198800	20	20	198800	0	False	
563	Shibasaki	Gehamat	BRO	CTW	5	326	69.6667	476000	-2	70	535000	59000	True	
564	Fainu	Sione	WST	FRF	5	146	42.3333	324800	-2	24	345900	21100	True	
565	Dockar-Clay	Zach	SYD	HOK	5	200	40.3333	349500	31	38	355400	5900	True	
566	Makatoa	Makahesi	SYD	2RF	2	40	20	239800	34	23	230900	-8900	True	
567	King	Ethan	SYD	CTW	0	0	0	232600	24	24	232600	0	True	
568	Savala	Hugo	SYD	2RF	3	25	8.33333	198800	45	13	198500	-300	True	
569	Foketi	Salesi	SYD	2RF	3	77	25.6667	211600	26	27	212200	600	True	
570	Losalu	Taylor	SYD	FRF	2	36	18	198800	25	20	198500	-300	True	
571	Hope	Tristan	WST	HOK	1	21	21	198800	20	20	198800	0	True	
572	Aoake	Logan	NEW	CTW	0	0	0	198800	20	20	198800	0	True	
573	Ataata	Salesi	STH	FRF	0	0	0	198800	20	20	198800	0	True	
574	King-Togia	Lyhkan	STG	5/8	0	0	0	198800	20	20	198800	0	True	
575	Smith	Luke	BUL	2RF	0	0	0	198800	20	0	198800	0	True	
576	Rinakama	Jethro	BUL	CTW	0	0	0	198800	20	0	198800	0	True	
577	Bradley	Kane	MEL	2RF	0	0	0	232600	24	24	232600	0	True	
578	Volkman	Ronald	PAR	HFB	2	57	28.5	214000	9	25	227100	13100	True	
579	Smith	Ryley	PAR	HOK	5	145	31.3333	252000	11	29	266900	14900	True	
580	Jenkins	Thomas	PTH	CTW	3	226	75.3333	345100	-29	59	416500	71400	True	
581	McCathie	Max	SYD	2RF	0	0	0	198800	20	20	198800	0	True	
582	Bentley-Hape	Bayleigh	STH	FLB	1	18	18	198800	23	20	198800	0	True	
583	Penitani	Talanoa	STH	CTW	0	0	0	198800	20	20	198800	0	True	
584	Keir	Dan	PAR	2RF	1	29	29	217000	16	24	217000	0	True	
585	Gray	Brock	GCT	2RF	4	86	22.6667	204300	6	21	216600	12300	True	
586	Weaver	Tom	GCT	HFB	0	0	0	268000	28	27	268000	0	True	
587	Williamson	Coby	MEL	CTW	0	0	0	198800	20	20	198800	0	True	
588	McCarthy	Kyle	NEW	CTW	0	0	0	246700	25	25	246700	0	True	
589	Seve	Marion	MEL	CTW	1	2	2	449000	90	37	449000	0	True	
590	Cook	Adam	CBR	HFB	0	0	0	198800	20	20	198800	0	True	
591	Mullany	Sean	GCT	HOK	1	9	9	198800	32	18	198800	0	True	
