player_id	last_name	first_name	previous_games	previous_average	previous_total	active	team	breakeven	price	position	
383	Riki	Preston	1	26	26	True	PTH	24	232600	2RF	
384	Sagaga	John	0	0	0	True	PTH	21	198800	FRF	
385	Schneider	Brad	12	54.42	653	True	PTH	56	532700	HFB	
386	Scott	Billy	0	0	0	True	PTH	21	198800	HOK	
387	Smith	Lindsay	24	53.54	1285	True	PTH	48	550900	FRF	
388	Sommerton	Luke	3	43	129	True	PTH	31	294700	HOK	
389	Sorensen	Scott	15	49.6	744	True	PTH	56	468500	2RF	
390	Tago	Izack	23	51.22	1178	True	PTH	82	473900	CTW	
391	Talagi	Blaize	19	57.47	1092	True	PTH	56	562600	CTW	
392	To'o	Brian	21	70.29	1476	True	PTH	75	688000	CTW	
393	Toelau	Trent	9	19.78	178	True	PTH	24	232600	5/8	
394	Yeo	Isaah	22	74.27	1634	True	PTH	120	694200	2RF	
395	Atkinson	Daniel	17	42.71	726	True	SHA	72	354900	5/8	
396	Berrell	Jayden	3	14	42	True	SHA	24	232600	HOK	
397	Brailey	Blayke	24	53.04	1273	True	SHA	62	519700	HOK	
398	Burns	Billy	4	21	84	True	SHA	35	337100	2RF	
399	Colquhoun	Jesse	1	11	11	True	SHA	24	232600	2RF	
400	Coutts	Dylan	0	0	0	True	SHA	21	198800	2RF	
401	Dykes	Kade	0	0	0	True	SHA	21	198800	FLB	
402	Fonua-Blake	Addin	23	72.17	1660	True	SHA	108	688600	FRF	
403	Gabrael	Michael	0	0	0	True	SHA	21	198800	CTW	
404	Hamlin-Uele	Braden	12	31.08	373	True	SHA	45	291200	FRF	
405	Hau Tapuha	Tuku	10	24.1	241	True	SHA	23	235900	FRF	
406	Hazelton	Thomas	22	52.77	1161	True	SHA	73	516600	FRF	
407	Hiroti	Mawene	1	59	59	True	SHA	30	288800	CTW	
408	Hynes	Nicholas	15	75.13	1127	True	SHA	34	752400	HFB	
409	Iro	Kayal	20	65.45	1309	True	SHA	20	689800	CTW	
410	Ison	Liam	1	60	60	True	SHA	31	293700	FLB	
411	Katoa	Sione	21	57.19	1201	True	SHA	58	559800	CTW	
412	Kaufusi	Oregon	23	42.7	982	True	SHA	42	397900	FRF	
413	Kennedy	William	23	48.22	1109	True	SHA	16	507900	FLB	
414	McInnes	Cameron	23	59.83	1376	True	SHA	75	570000	2RF	
415	Mulitalo	Ronaldo	20	67.85	1357	True	SHA	23	669200	CTW	
416	Nikora	Briton	22	69.68	1533	True	SHA	87	659000	2RF	
417	Pollard	Riley	0	0	0	True	SHA	21	198800	HFB	
418	Puru	Hohepa	0	0	0	True	SHA	22	214000	2RF	
419	Puru	Niwhai	0	0	0	True	SHA	21	198800	5/8	
420	Ramien	Jesse	23	64.96	1494	True	SHA	103	625400	CTW	
421	Rudolf	Toby	18	43.83	789	True	SHA	45	429100	FRF	
422	Stonestreet	Sam	5	65	325	True	SHA	32	517700	CTW	
423	Talakai	Siosifa	21	45.95	965	True	SHA	73	403800	2RF	
424	Trindall	Braydon	17	56.59	962	True	SHA	33	580400	HFB	
425	Vea'ila	Chris	0	0	0	True	SHA	21	198800	CTW	
426	Wilton	Teig	20	56.35	1127	True	SHA	48	557600	2RF	
427	Ackers	Corey	0	0	0	True	STG	21	198800	2RF	
428	Allan	Corey	0	0	0	True	STG	24	232600	CTW	
429	Cook	Damien	23	67.65	1556	True	STG	124	662300	HOK	
430	Couchman	Ryan	6	30.17	181	True	STG	56	265800	2RF	
431	Couchman	Toby	11	49.36	543	True	STG	21	483200	2RF	
432	de Belin	Jack	24	56.29	1351	True	STG	79	551000	2RF	
433	Egan	Dylan	0	0	0	True	STG	21	198800	2RF	
434	Faitala-Mariner	Raymond	20	42.55	851	True	STG	90	416500	2RF	
435	Feagai	Mathew	9	42.33	381	True	STG	71	414400	CTW	
436	Fifita	Viliami	2	13	26	True	STG	24	232600	2RF	
437	Finau	Sione	1	57	57	True	STG	29	279000	CTW	
438	Flanagan	Kyle	20	41.25	825	True	STG	19	403800	5/8	
439	Gutherson	Clint	21	69	1449	True	STG	-48	675400	FLB	
440	Halangahu	Jacob	0	0	0	True	STG	21	198800	2RF	
441	Holmes	Valentine	22	80.14	1763	True	STG	135	784500	CTW	
442	Ilias	Lachlan	2	30	60	True	STG	40	348500	HFB	
443	Lawrie	Blake	20	37.75	755	True	STG	50	369500	FRF	
444	Leilua	Luciano	18	55.72	1003	True	STG	90	545500	2RF	
445	Liddle	Jacob	22	65.45	1440	True	STG	111	640700	HOK	
446	Molo	Francis	23	39.52	909	True	STG	40	386900	FRF	
447	Molo	Michael	4	37.25	149	True	STG	30	291700	FRF	
448	Pasifiki Tonga	Loko	0	0	0	True	STG	21	198800	FRF	
449	Ramsey	Cody	0	0	0	True	STG	22	214000	CTW	
450	Ravalawa	Mikaele	12	44.25	531	True	STH	63	433200	CTW	
451	Sele	Hame	11	36	396	True	STG	37	352400	FRF	
452	Sloan	Tyrell	23	55.43	1275	True	STG	16	542700	FLB	
453	Stewart	Hamish	0	0	0	True	STG	-26	198800	FRF	
454	Su'A	Jaydn	22	67.05	1475	True	STG	87	656300	2RF	
455	Suli	Moses	19	48.11	914	True	STG	76	470900	CTW	
456	Tuipulotu	Christian	12	56.42	677	True	STG	-54	552300	CTW	
457	Aitken	Euan	15	60	900	True	STH	61	587300	2RF	
458	Arrow	Jai	11	50.82	559	True	STH	80	477500	2RF	
459	Burns	Gerome	0	0	0	True	STH	21	198800	5/8	
460	Dodd	Lewis	0	0	0	True	STH	35	336000	HFB	
461	Duncan	Tallis	20	42.9	858	True	STH	62	405900	2RF	
462	Fletcher	Thomas	0	0	0	True	STH	21	198800	2RF	
463	Graham	Campbell	0	0	0	True	STH	70	477900	CTW	
464	Gray	Jye	13	55.31	719	True	STH	68	551600	FLB	
465	Havili	Siliva	15	32.6	489	True	STH	44	303800	HOK	
466	Host	Jacob	14	35.93	503	True	STH	37	351700	2RF	
467	Hubner	Lachlan	4	19.5	78	True	STH	-24	232600	2RF	
468	Humphreys	Jamie	1	104	104	True	STH	-24	390900	HFB	
469	Johnston	Alex	13	44.31	576	True	STH	45	433700	CTW	
470	Keppie	Sean	21	36.19	760	True	STH	1	393300	FRF	
471	Koloamatangi	Keaon	24	63.25	1518	True	STH	100	581200	2RF	
472	Le Blanc	Liam	6	17	102	True	STH	15	232600	FRF	
473	Lovett	Ben	0	0	0	True	STH	22	214000	2RF	
474	Mamouzelos	Peter	18	30.94	557	True	STH	-27	372800	HOK	
475	McCarthy	Max	0	0	0	True	STH	21	198800	2RF	
476	Mellars	Haizyn	0	0	0	True	STH	21	198800	CTW	
477	Mitchell	Latrell	11	88.55	974	True	STH	90	866800	FLB	
478	Mitchell	Shaquai	6	30.67	184	True	STH	28	270200	FRF	
479	Moale	Davvy	23	39.83	916	True	STH	45	367200	FRF	
480	Munro	Tyrone	4	38.5	154	True	STH	19	397500	CTW	
481	Murray	Cameron	14	62.36	873	True	STH	64	610400	2RF	
482	Myers	Fletcher	5	41.2	206	True	STH	49	322600	CTW	
483	Schuster	Josh	0	0	0	True	STH	28	265100	2RF	
484	Tass	Isaiah	8	33.5	268	True	STH	48	336300	CTW	
485	Tatola	Tevita	6	39	234	True	STH	43	321300	FRF	
486	Taua	Nazareth	0	0	0	True	STH	21	198800	2RF	
487	Walker	Cody	21	57.19	1201	True	STH	73	511000	5/8	
488	Wighton	Jack	21	49.71	1044	True	STH	72	486700	5/8	
489	Butcher	Egan	8	31.75	254	True	SYD	32	310800	2RF	
490	Butcher	Nat	20	56.5	1130	True	SYD	58	553100	2RF	
491	Collins	Lindsay	20	43.2	864	True	SYD	59	422900	FRF	
492	Crichton	Angus	20	77.5	1550	True	SYD	94	716100	2RF	
493	Elliott	Jake	0	0	0	True	SYD	21	198800	HFB	
494	Leniu	Spencer	14	40.21	563	True	SYD	29	393700	FRF	
495	Moriarty	Tyler	0	0	0	True	SYD	21	198800	HOK	
496	Nawaqanitawase	Mark	1	64	64	True	SYD	18	480600	CTW	
497	Pauga	Junior	8	61.75	494	True	SYD	63	604500	CTW	
498	Radley	Victor	21	55.38	1163	True	SYD	108	542100	2RF	
499	Roberts	Ethan	0	0	0	True	SYD	21	198800	FRF	
500	Rodwell	Toby	0	0	0	True	SYD	21	198800	HFB	
501	Smith	Billy	0	0	0	True	SYD	33	317200	CTW	
502	Smith	Brandon	20	40.95	819	True	SYD	42	400900	HOK	
503	Smith	Sandon	11	24.27	267	True	SYD	-3	295700	HFB	
504	Steep	Blake	3	29.33	88	True	SYD	5	262800	2RF	
505	Tedesco	James	22	94	2068	True	SYD	94	865000	FLB	
506	Toia	Robert	0	0	0	True	SYD	18	277300	CTW	
507	Townsend	Chad	20	43.1	862	True	SYD	44	412900	HFB	
508	Tupou	Daniel	21	68.86	1446	True	SYD	24	674800	CTW	
509	Va'a	De La Salle	1	27	27	True	SYD	24	232600	FRF	
510	Va'a	Xavier	0	0	0	True	SYD	21	198800	FRF	
511	Walker	Sam	21	65.38	1373	True	SYD	67	640000	HFB	
512	Watson	Connor	18	59.56	1072	True	SYD	51	587500	2RF	
513	Whyte	Naufahu	20	37.5	750	True	SYD	-10	424900	2RF	
514	Wong	Siua	8	32.5	260	True	SYD	-10	363900	2RF	
515	Young	Dominic	19	71.63	1361	True	SYD	113	646500	CTW	
516	Bird	Jack	14	38.79	543	True	WST	55	357100	CTW	
517	Bula	Jahream	21	58.33	1225	True	WST	27	571000	FLB	
518	Craig	Will	0	0	0	True	WST	21	198800	CTW	
519	Da Silva	Tallyn	6	40.33	242	True	WST	38	341400	HOK	
520	Doueihi	Adam	7	49	343	True	WST	24	450300	5/8	
521	Fa'agutu	Chris	0	0	0	True	WST	21	198800	FRF	
522	Faataape	Solomona	17	36.29	617	True	WST	51	355300	CTW	
523	Fainu	Latu	9	25.33	228	True	WST	26	248000	5/8	
524	Fainu	Samuela	23	52.87	1216	True	WST	59	499700	2RF	
525	Feledy	Josh	2	39	78	True	WST	28	267200	CTW	
526	Galvin	Lachlan	21	63.76	1339	True	WST	46	629600	5/8	
527	Hunt	Royce	16	25.44	407	True	WST	28	240900	FRF	
528	Klemmer	David	20	37.45	749	True	STG	38	366600	FRF	
529	Koroisau	Apisai	22	62.55	1376	True	WST	64	612300	HOK	
530	Laulilii	Kit	1	16	16	True	WST	24	232600	2RF	
531	Laulilii	Luke	5	38	190	True	WST	31	297600	FLB	
532	Lobb	Alexander	3	16.33	49	True	WST	24	232600	CTW	
533	Luai	Jarome	21	59.48	1249	True	WST	121	509800	5/8	
534	Makasini	Heamasi	0	0	0	True	WST	21	198800	CTW	
535	Mason	Heath	7	31.43	220	True	WST	29	276900	FLB	
536	Matamua	Justin	7	31.57	221	True	WST	29	278100	2RF	
537	May	Terrell	24	61.04	1465	True	WST	40	638900	FRF	
538	Miller	Jordan	2	16.5	33	True	WST	24	232600	FRF	
539	Naden	Brent	9	34.56	311	True	WST	35	338300	CTW	
540	Olam	Justin	13	43.92	571	True	WST	45	430000	CTW	
541	Pole	Fonua	23	44.96	1034	True	WST	34	433000	2RF	
542	Porter	Reuben	8	45.25	362	True	WST	46	443000	2RF	
543	Rahme	Jaxson	0	0	0	True	WST	21	198800	2RF	
544	Saukuru	Solomone	0	0	0	True	WST	21	198800	CTW	
545	Seyfarth	Alex	23	44.48	1023	True	WST	20	453000	2RF	
546	Skelton	Jeral	4	63.75	255	True	WST	55	507100	CTW	
547	Staines	Charlie	22	41.59	915	True	WST	42	407100	CTW	
548	Sukkar	Tony	1	10	10	True	WST	24	232600	2RF	
549	Sullivan	Jayden	8	49.13	393	True	STH	95	385600	5/8	
550	To'a	Starford	3	13	39	True	WST	-17	288400	CTW	
551	Tumeth	Brandon	0	0	0	True	WST	22	214000	2RF	
552	Turuva	Sunia	20	58.95	1179	True	WST	-4	613200	CTW	
553	Twal	Alex	18	44.17	795	True	WST	37	459800	FRF	
554	Eisenhuth	Tom	24	52.71	1265	True	STG	54	516000	2RF	
555	Lawson	Nathan	None	None	None	True	STG	21	198800	CTW	
556	Ieremia	Dean	2	32.5	65	True	MEL	23	219900	CTW	
557	Murdoch-Masila	Ben	14	23.07	323	True	STG	24	225900	2RF	
558	Waddell	Corey	17	38.88	661	True	MNL	66	319600	2RF	
559	Dias	Austin	None	None	None	True	PTH	21	198800	FRF	
560	Stuart	Jed	None	None	None	True	CBR	21	198800	CTW	
561	Ieremia-Toeava	Eddie	None	None	None	True	NZL	21	198800	2RF	
562	*** Healey	Samuel	0	0	0	False	NZL	21	198800	HOK	
563	Shibasaki	Gehamat	1	29	29	True	BRO	5	317100	CTW	
564	Fainu	Sione	12	37.17	446	True	WST	61	306500	FRF	
565	Dockar-Clay	Zach	5	19.2	96	True	SYD	-3	273400	HOK	
566	Makatoa	Makahesi	10	24.5	245	True	SYD	35	239800	2RF	
567	King	Ethan	1	11	11	True	SYD	24	232600	CTW	
568	Savala	Hugo	None	None	None	True	SYD	36	198800	HFB	
569	Foketi	Salesi	None	None	None	True	SYD	11	198800	2RF	
570	Losalu	Taylor	None	None	None	True	SYD	26	198800	FRF	
571	Hope	Tristan	None	None	None	True	WST	21	198800	HOK	
572	Aoake	Logan	None	None	None	True	NEW	21	198800	CTW	
573	Ataata	Salesi	None	None	None	True	STH	21	198800	FRF	
574	King-Togia	Lyhkan	None	None	None	True	STG	21	198800	5/8	
575	Smith	Luke	None	None	None	True	BUL	21	198800	2RF	
576	Rinakama	Jethro	None	None	None	True	BUL	21	198800	CTW	
577	Bradley	Kane	4	24	96	True	MEL	24	232600	2RF	
578	Volkman	Ronald	None	None	None	True	PAR	10	214000	HFB	
579	Smith	Ryley	None	None	None	True	PAR	4	211600	HOK	
580	Jenkins	Thomas	5	22	110	True	PTH	-46	215000	CTW	
581	McCathie	Max	None	None	None	True	SYD	21	198800	2RF	
582	Bentley-Hape	Bayleigh	None	None	None	True	STH	24	198800	FLB	
583	Penitani	Talanoa	None	None	None	True	STH	21	198800	CTW	
584	Keir	Dan	6	22.17	133	True	PAR	23	217000	2RF	
585	Gray	Brock	None	None	None	True	GCT	33	198800	2RF	
586	Weaver	Tom	3	34.33	103	True	GCT	28	268000	HFB	
587	Williamson	Coby	None	None	None	True	MEL	21	198800	CTW	
588	McCarthy	Kyle	1	63	63	True	NEW	26	246700	CTW	
